ID#,Name,Breed,Transaction,,
3343107,Buba                  ,Other Mixed Breed,8/1/2001,,
3343455,Rascal                ,Labrador Mix,11/1/2000,,
3376369,Heidi                  ,Shetland Sheepdog,12/1/2000,,
3376516,Corey                 ,Other Mixed Breed,12/1/2000,,
3376822,Sage                  ,Cocker Spaniel,2/1/2001,,
3376893,Roc                    ,Other Mixed Breed,2/1/2000,,
3377172,Jake                   ,Hound Mix,4/1/1997,,
3380564,Tiffany                ,Weimaraner,7/1/1999,,
3380792,Fluffy                  ,Other Mixed Breed,4/1/2001,,
3419724,Walker               ,Miniature Schnauzer,7/1/2001,,
3428504,Sheika                ,Coonhound,3/25/2003,,
3428659,Viper                  ,Shepherd Mix,6/1/2001,,
3429190,Tuxedo               ,Labrador Mix,8/1/2001,,
3433511,Socks                 ,Collie,2/24/2003,,
3433535,Samantha          ,Rottweiler,9/1/2001,,
3435247,Poppy                ,Boxer,8/4/2004,,
3469560,Rocky                 ,American Staffordshire Terrier,7/2/2002,,
3479866,Max                    ,German Shepherd Dog,7/1/2001,,
3487806,Tonya                 ,Shepherd Mix,11/1/2000,,
3487904,Lady                   ,Shepherd Mix,11/1/2000,,
3487919,Duffy                  ,Terrier Mix,2/1/2001,,
3488076,Freedom            ,American Staffordshire Terrier,1/1/2001,,
3488079,Tasha                 ,Dachshund,1/15/2004,,
3488151,Bear                   ,Rottweiler,12/1/1998,,
3488390,Lizzie                 ,Collie Mix,3/1/2001,,
3524132,Honey                ,Golden Retriever,7/1/2001,,
3539724,Brandi                ,Husky Mix,11/18/2002,,
3578164,Cheyenne          ,Alaskan Husky,5/1/2003,,
3581306,Maxx                  ,Shepherd Mix,4/1/2001,,
3587039,Accura               ,Other Mixed Breed,9/1/2001,,
3587074,Binky                  ,Poodle,8/1/2001,,
3587536,Princess             ,Rottweiler,12/1/1998,,
3587584,Seamus             ,Terrier Mix,11/1/2000,,
3587678,Oscar                 ,Labrador Mix,1/1/2001,,
3587732,Skippy                ,Chow Mix,1/1/2001,,
3587771,Sonny                ,Cocker Spaniel,11/1/2000,,
3587805,Molly                  ,Shepherd Mix,2/1/2002,,
3587870,                           ,Shepherd Mix,1/13/2001,,
3587980,Moka                  ,Shepherd Mix,1/3/2002,,
3587990,Buddy                ,German Shepherd Dog,7/30/2004,,
3617685,Sir Rossignol     ,Labrador Mix,1/2/2002,,
3631152,Jack                   ,Hound Mix,2/4/2002,,
3631255,Desier                ,Other Mixed Breed,2/1/2001,,
3631289,Bud                    ,Spaniel Mix,3/11/2002,,
3631412,Bubba                ,Beagle,3/1/2001,,
3631655,Casey                ,Other Mixed Breed,4/1/2001,,
3665167,Calista                ,Dobermann Pinscher,8/1/2001,,
3678039,Wilma                 ,Labrador Mix,5/5/2003,,
3678191,Daisy                  ,Labrador Retriever,7/1/2001,,
3678356,Buddy                ,Other Mixed Breed,9/1/2001,,
3678403,Pooky                 ,Bichon Frise,8/1/2001,,
3678507,Amber                ,Cocker Spaniel,8/1/2001,,
3678519,Molly                  ,Lhasa Apso,9/1/2001,,
3678866,Toby                   ,Collie Mix,11/1/2000,,
3679437,Sadie                 ,Collie Mix,10/1/2001,,
3696404,Molly                  ,Collie,2/4/2002,,
3696405,Cole                   ,Labrador Retriever,2/1/2001,,
3696412,Madison             ,Boxer,3/1/2001,,
3696417,Sheeba              ,Rottweiler,3/1/1999,,
3696420,Maggie               ,Shepherd Mix,3/1/2001,,
3696425,Maggie               ,Labrador Retriever,4/1/2001,,
3696426,Molly                  ,Labrador Retriever,4/1/2001,,
3696427,Midnight Denali  ,Labrador Retriever,3/1/2001,,
3696429,Tosha                 ,Labrador Retriever,4/1/2000,,
3696433,Guiness             ,Rottweiler,7/1/2001,,
3696434,Budda                ,Other Mixed Breed,7/1/2001,,
3696441,Bruiser               ,Rottweiler,4/1/2001,,
3696442,Nitata                 ,Rottweiler,4/1/2001,,
3696443,Dina                   ,Rottweiler,4/1/2001,,
3696449,Harley                ,Shepherd Mix,5/1/2001,,
3696451,Kaycee               ,Border Collie,6/1/2000,,
3696453,Trixie                  ,Collie Mix,5/1/2001,,
3696455,Mollie                 ,Golden Retriever,5/1/2001,,
3696457,Cuervo               ,Terrier Mix,5/1/2001,,
3696458,Jethro                 ,Terrier Mix,5/1/2001,,
3696459,Mocha                ,Labrador Retriever,5/1/2001,,
3696460,Sassy                 ,Shetland Sheepdog,5/1/2001,,
3696462,Max                    ,Shepherd Mix,1/1/2001,,
3696465,Jagger                ,Akita,6/1/2001,,
3696466,Sara                   ,Cocker Spaniel,6/1/2001,,
3696470,Lucky                 ,Beagle,6/1/2001,,
3696475,Nikki                   ,Akita,6/1/2001,,
3696481,Jax                     ,Labrador Retriever,6/1/2001,,
3696482,Micky                 ,Labrador Retriever,8/1/2001,,
3696483,Kodiak                ,Alaskan Husky,7/1/1999,,
3696484,Major                  ,Alaskan Husky,7/1/1999,,
3696486,Corky                 ,Labrador Retriever,7/1/2001,,
3696487,Chester              ,Labrador Mix,7/1/1999,,
3696489,Sylvester            ,Labrador Mix,7/1/1999,,
3696491,Caesar               ,Labrador Retriever,8/1/2001,,
3696503,Ripper                ,Rottweiler,7/1/1999,,
3696504,Lucy                   ,Collie,6/1/2001,,
3696508,Kahlua               ,Dachshund,8/1/2000,,
3696509,Frankie               ,Dachshund,8/1/2000,,
3696510,Sassy                 ,Shih Tzu,7/1/2001,,
3696513,Bonnie               ,Shetland Sheepdog,7/1/2001,,
3696515,Nipper                ,Boston Terrier,8/1/2001,,
3696516,Susie                  ,Boston Terrier,8/1/2001,,
3696521,Dubh                  ,Labrador Mix,7/1/2000,,
3696523,Samie                ,Labrador Retriever,8/1/2001,,
3696524,Bailey                 ,Shetland Sheepdog,8/1/2001,,
3696525,Buffy                  ,Shepherd Mix,8/1/2001,,
3696530,Chance              ,Collie,8/1/2000,,
3696545,Heidi                  ,Other Mixed Breed,9/1/2001,,
3696548,Sammy              ,Rottweiler,9/1/2001,,
3696551,Laniege              ,Great Pyrenees,10/1/2001,,
3696553,Cougar               ,Terrier,3/1/2001,,
3696554,Puppy                ,Terrier,3/1/2001,,
3696555,Keegan              ,Labrador Retriever,3/1/2001,,
3696557,Tyson                 ,Siberian Husky,1/1/2001,,
3696558,Zeus                   ,Siberian Husky,1/1/2001,,
3696559,Patty                  ,Samoyed,11/1/2000,,
3696567,Blu                     ,American Staffordshire Terrier,1/3/2002,,
3696568,Ruby                  ,Bull Terrier,12/31/2001,,
3696574,Chelsea             ,Chesapeake Bay Retriever,1/1/2001,,
3696575,Missy                 ,Poodle,12/1/2000,,
3696580,Blackie               ,Labrador Mix,1/3/2002,,
3696582,Jemo                  ,Shepherd Mix,11/25/2008,,
3696587,Pooh                  ,Poodle,1/1/2001,,
3696588,Cirack                ,German Shepherd Dog,4/1/2001,,
3696591,Nickey                ,German Shepherd Dog,2/1/2001,,
3696596,Ginger                ,Other Mixed Breed,1/1/2001,,
3696598,Missy                 ,Labrador Mix,1/1/2001,,
3696601,Frankie               ,Poodle,7/1/2001,,
3696602,Trixie                  ,German Shepherd Dog,6/26/2002,,
3696603,Balto                  ,Collie,7/1/2001,,
3696604,Chief                  ,Shepherd Mix,7/1/2001,,
3696608,Shadow              ,Rottweiler,7/1/2001,,
3696609,Dakota               ,German Shepherd Dog,7/1/2001,,
3696610,Lucky                 ,Other Purebred,7/1/2001,,
3696611,Buddy                ,Bulldog,7/1/2001,,
3696612,Zoe                    ,Collie Mix,7/1/2001,,
3696613,Link                    ,Miniature Schnauzer,7/1/2001,,
3696614,Hercules            ,Shepherd Mix,7/1/2001,,
3696615,Brutus                ,Dachshund,7/1/2001,,
3696620,Blade                 ,American Staffordshire Terrier,7/1/2001,,
3696621,Jake                   ,Golden Retriever,7/1/2001,,
3696622,Max                    ,Other Purebred,7/1/2001,,
3696624,Paw Paws          ,,7/1/2001,,
3696625,Shady                ,Shih Tzu,7/1/2001,,
3696626,Brandy               ,Shih Tzu,7/1/2001,,
3696628,Jackass              ,Other Mixed Breed,7/1/2001,,
3696629,Gizmo Caca       ,Other Mixed Breed,7/1/2001,,
3696634,Sammi               ,Golden Retriever,7/1/2001,,
3696635,Dakota               ,Cocker Spaniel,7/1/2001,,
3696638,Austin                 ,Labrador Mix,7/1/2001,,
3696639,Danny                ,Collie Mix,7/1/2001,,
3696640,Cybil                   ,Pomeranian,8/1/2001,,
3696641,Chili                    ,Toy Mix,8/1/2001,,
3696642,Sadie                 ,Pomeranian,8/1/2001,,
3696643,Casey                ,Shepherd Mix,8/1/2001,,
3696648,Elsa                    ,German Shepherd Dog,8/1/2001,,
3696650,Samantha          ,Labrador Mix,8/1/2001,,
3696654,Kaycee               ,Basset Hound,8/1/2001,,
3696656,Teck                   ,Terrier Mix,8/1/2001,,
3696657,Chucky               ,Terrier Mix,8/1/2001,,
3696659,Chocolate          ,,8/1/2001,,
3696660,Precious             ,Shepherd Mix,8/1/2001,,
3696663,Rocky                 ,Shepherd Mix,8/1/2001,,
3696665,Sweetheart        ,Terrier Mix,8/1/2001,,
3696667,Abigail                ,Cocker Spaniel,8/1/2001,,
3696668,Tiffany                ,Cocker Spaniel,8/1/2001,,
3696669,Emily                  ,Cocker Spaniel,8/1/2001,,
3696673,Quincy               ,Cocker Spaniel,8/1/2001,,
3696675,Sampson           ,Golden Retriever,8/1/2001,,
3696678,Shadow              ,Labrador Mix,8/1/2001,,
3696679,Blackie               ,Labrador Mix,8/1/2001,,
3696681,Sargeant            ,Shepherd Mix,8/1/2001,,
3696683,Bobby                ,Cairn Terrier,9/1/2001,,
3696686,Nina                   ,Shepherd Mix,9/1/2001,,
3696687,Earny                 ,Chow Chow,9/1/2001,,
3696688,Maggie               ,Shetland Sheepdog,9/1/2001,,
3696691,Maggie               ,Miniature Schnauzer,9/1/2001,,
3696696,Muffin                 ,Pekingese,9/1/2001,,
3696697,Buddy                ,Spaniel,7/3/2003,,
3696698,Buffy                  ,Spaniel Mix,10/2/2002,,
3696699,Peanut               ,Beagle,12/13/2002,,
3701448,Fido                    ,Rottweiler,2/7/2003,,
3715347,Bandit                ,Hound Mix,5/21/2003,,
3722075,Fritzi                   ,Basset Hound,9/10/2002,,
3735146,Jake                   ,Cocker Spaniel,8/1/2001,,
3744681,Nikki                   ,Labrador Retriever,1/3/2002,,
3744929,Jed                     ,Chow Mix,7/12/2002,,
3745090,Abbey                ,Terrier,3/5/2002,,
3745119,Blue                   ,Labrador Mix,3/1/2001,,
3745188,Goldie                ,Shepherd Mix,4/1/2001,,
3745252,Lady                   ,Shepherd Mix,4/11/2002,,
3745327,Kramer               ,Dobermann Pinscher,8/1/2001,,
3745382,                           ,Other Mixed Breed,5/1/2001,,
3745409,Ed                      ,Cocker Spaniel,4/1/2001,,
3776302,Lucy                   ,Shepherd Mix,1/4/2002,,
3776303,Zoe                    ,Shetland Sheepdog,2/1/2001,,
3776307,Sparky               ,,2/4/2002,,
3776308,Shep                  ,Shepherd Mix,3/14/2006,,
3776309,Tanner               ,Golden Retriever,2/1/2001,,
3776310,Benji                   ,Cocker Spaniel,2/1/2001,,
3776312,Saint                  ,Other Purebred,8/4/2006,,
3776313,Barkley               ,Lhasa Apso,8/4/2006,,
3776314,Max                    ,Boxer,2/1/2001,,
3776315,Tucker                ,Great Dane,2/1/2001,,
3776316,Baby                  ,Spaniel Mix,2/1/2001,,
3776319,Himself               ,Shih Tzu,3/1/2001,,
3776320,Halfmoon           ,Shepherd Mix,3/1/2001,,
3776324,Katie                  ,West Highland White Terrier,3/1/2001,,
3776325,Ms                      ,Bull Terrier,3/1/2001,,
3776326,Rosco                ,Bull Terrier,3/1/2001,,
3776331,Alma                  ,Other Purebred,3/1/2001,,
3776333,Toby                   ,Cairn Terrier,4/1/2001,,
3776335,Sky                     ,Labrador Retriever,4/1/2001,,
3776336,Wiggles              ,Labrador Mix,4/1/2001,,
3776337,Bogie                 ,Other Mixed Breed,4/1/2001,,
3776338,Chaos                ,Bull Terrier,4/1/2001,,
3776339,Havoc                ,Bull Terrier,4/1/2001,,
3776340,Brital                  ,Yorkshire Terrier,4/1/2001,,
3776341,Lexington           ,German Shepherd Dog,4/1/2001,,
3776342,Wolfgang           ,German Shorthaired Pointer,4/1/2001,,
3776343,Aries                  ,Other Purebred,4/1/2001,,
3776346,Sasha                ,Shepherd Mix,4/1/2001,,
3776347,Zues                   ,German Shepherd Dog,3/31/2003,,
3776349,Buster Brown     ,Beagle,4/1/2001,,
3776350,Munckin             ,Lhasa Apso,4/1/2001,,
3776352,Merlin                 ,Australian Terrier,4/1/2001,,
3776353,Duncan              ,Australian Terrier,4/1/2001,,
3776354,Momo                 ,Lhasa Apso,5/1/2001,,
3776359,Apollo                 ,Cocker Spaniel,5/1/2001,,
3776360,Pepper               ,Poodle,5/1/2001,,
3776361,Taylor                 ,Other Mixed Breed,5/1/2001,,
3776362,Skip                    ,Fox Terrier,5/1/2001,,
3776363,Kandi                 ,Labrador Retriever,5/1/2001,,
3776364,Bailey                 ,Labrador Retriever,5/1/2001,,
3776367,Dusty                 ,Labrador Mix,5/1/2001,,
3776368,Misty                  ,Other Purebred,5/1/2001,,
3776369,Comea Rose      ,Dachshund,5/1/2001,,
3776370,Maya                  ,Other Purebred,6/1/2001,,
3776372,Simba                ,American Staffordshire Terrier,6/1/2001,,
3776373,Missy                 ,Labrador Mix,6/1/2001,,
3776374,Babe                  ,Other Mixed Breed,6/1/2001,,
3776375,Kelly                   ,Shetland Sheepdog,6/1/2001,,
3776377,Gryffin                ,Golden Retriever,6/1/2001,,
3776384,Ginny                 ,Border Collie,6/1/2001,,
3776386,Princess             ,Labrador Mix,6/1/2001,,
3776388,Lily                     ,Cocker Spaniel,7/1/2001,,
3776389,Lady                   ,Other Mixed Breed,6/1/2001,,
3776390,Sable                 ,Labrador Mix,6/1/2001,,
3776395,Brutus                ,American Staffordshire Terrier,5/1/2001,,
3776396,Ladybug             ,Dachshund,5/1/2001,,
3776397,Max                    ,Shepherd Mix,5/1/2001,,
3776398,Bailey                 ,Cocker Spaniel,5/1/2001,,
3776399,Bud                    ,Smooth Hair Mix,5/1/2001,,
3776400,Copper               ,Labrador Mix,5/1/2001,,
3776405,Coco                  ,German Shorthaired Pointer,10/2/2002,,
3776406,Sasha                ,German Shepherd Dog,10/24/2002,,
3776411,Bruce                 ,Miniature Schnauzer,10/8/2002,,
3776412,Sunny                ,Golden Retriever,10/7/2002,,
3776413,Teddy                 ,Yorkshire Terrier,11/14/2002,,
3776414,Princess             ,German Shepherd Dog,11/14/2002,,
3776415,Teddy                 ,Labrador Mix,2/13/2003,,
3776417,Sophie               ,Shih Tzu,11/20/2002,,
3776419,Zoe                    ,Rottweiler,11/15/2002,,
3776424,Sampson           ,Shepherd Mix,12/9/2002,,
3776428,Cody                  ,Akita,12/5/2002,,
3776429,Spark                 ,Boxer,1/3/2002,,
3776430,Scooby               ,Rottweiler,1/4/2002,,
3776431,Quincy               ,Rottweiler,1/4/2002,,
3776432,Zeus                   ,Australian Terrier,1/4/2002,,
3776433,Havick                ,Bull Terrier,1/14/2002,,
3776434,Boon                  ,Other Mixed Breed,1/15/2002,,
3776435,Lucky                 ,Schipperke,1/17/2002,,
3776436,Ruby Patricia     ,Bulldog,1/18/2002,,
3776437,Emoni                ,German Shepherd Dog,1/23/2002,,
3776438,Rocky                 ,Boxer,1/24/2002,,
3776439,Angel                 ,Boston Terrier,1/24/2002,,
3776441,Bella                   ,Pekingese,1/30/2002,,
3776442,Titus                   ,Rottweiler,1/31/2002,,
3776443,Comet                ,Golden Retriever,2/1/2002,,
3776444,Lady Dannielle   ,,2/5/2002,,
3776445,Skyla                  ,,2/5/2002,,
3776446,Beckett               ,Labrador Retriever,8/3/2004,,
3776447,Sampson           ,Rottweiler,2/8/2002,,
3776448,Elmo                  ,Pomeranian,2/12/2002,,
3776449,Buddy                ,Labrador Retriever,2/12/2002,,
3776450,Bear                   ,Saint Bernard,2/13/2002,,
3776451,Buddy                ,German Shepherd Dog,9/8/2003,,
3776452,Kane                  ,Bull Terrier,2/20/2002,,
3776453,Kayose               ,Bull Terrier,2/20/2002,,
3776454,Snoop                ,Bull Terrier,2/25/2002,,
3776455,Spike                  ,Schipperke,2/26/2002,,
3776456,Dusty                 ,Other Mixed Breed,2/27/2002,,
3776457,Rosa-z-kuny      ,Other Mixed Breed,2/28/2002,,
3776458,China                 ,Pekingese,3/13/2001,,
